sample-id,absolute-filepath,direction
30584,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30584_1.fastq.gz,forward
30584,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30584_2.fastq.gz,reverse
30585,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30585_1.fastq.gz,forward
30585,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30585_2.fastq.gz,reverse
30589,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30589_1.fastq.gz,forward
30589,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30589_2.fastq.gz,reverse
30590,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30590_1.fastq.gz,forward
30590,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30590_2.fastq.gz,reverse
30594,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30594_1.fastq.gz,forward
30594,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30594_2.fastq.gz,reverse
30595,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30595_1.fastq.gz,forward
30595,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30595_2.fastq.gz,reverse
30596,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30596_1.fastq.gz,forward
30596,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30596_2.fastq.gz,reverse
30597,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30597_1.fastq.gz,forward
30597,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30597_2.fastq.gz,reverse
30604,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30604_1.fastq.gz,forward
30604,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30604_2.fastq.gz,reverse
30605,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30605_1.fastq.gz,forward
30605,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30605_2.fastq.gz,reverse
30614,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30614_1.fastq.gz,forward
30614,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30614_2.fastq.gz,reverse
30617,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30617_1.fastq.gz,forward
30617,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30617_2.fastq.gz,reverse
30621,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30621_1.fastq.gz,forward
30621,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30621_2.fastq.gz,reverse
30623,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30623_1.fastq.gz,forward
30623,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30623_2.fastq.gz,reverse
30626,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30626_1.fastq.gz,forward
30626,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30626_2.fastq.gz,reverse
30627,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30627_1.fastq.gz,forward
30627,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30627_2.fastq.gz,reverse
30628,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30628_1.fastq.gz,forward
30628,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30628_2.fastq.gz,reverse
30629,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30629_1.fastq.gz,forward
30629,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30629_2.fastq.gz,reverse
30630,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30630_1.fastq.gz,forward
30630,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30630_2.fastq.gz,reverse
30633,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30633_1.fastq.gz,forward
30633,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30633_2.fastq.gz,reverse
30636,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30636_1.fastq.gz,forward
30636,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30636_2.fastq.gz,reverse
30637,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30637_1.fastq.gz,forward
30637,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30637_2.fastq.gz,reverse
30639,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30639_1.fastq.gz,forward
30639,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30639_2.fastq.gz,reverse
30640,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30640_1.fastq.gz,forward
30640,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30640_2.fastq.gz,reverse
30641,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30641_1.fastq.gz,forward
30641,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30641_2.fastq.gz,reverse
30644,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30644_1.fastq.gz,forward
30644,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30644_2.fastq.gz,reverse
30646,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30646_1.fastq.gz,forward
30646,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30646_2.fastq.gz,reverse
30648,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30648_1.fastq.gz,forward
30648,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30648_2.fastq.gz,reverse
30649,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30649_1.fastq.gz,forward
30649,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30649_2.fastq.gz,reverse
30651,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30651_1.fastq.gz,forward
30651,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30651_2.fastq.gz,reverse
30652,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30652_1.fastq.gz,forward
30652,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30652_2.fastq.gz,reverse
30653,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30653_1.fastq.gz,forward
30653,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30653_2.fastq.gz,reverse
30654,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30654_1.fastq.gz,forward
30654,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30654_2.fastq.gz,reverse
30655,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30655_1.fastq.gz,forward
30655,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30655_2.fastq.gz,reverse
30659,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30659_1.fastq.gz,forward
30659,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30659_2.fastq.gz,reverse
30660,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30660_1.fastq.gz,forward
30660,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30660_2.fastq.gz,reverse
30661,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30661_1.fastq.gz,forward
30661,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30661_2.fastq.gz,reverse
30662,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30662_1.fastq.gz,forward
30662,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30662_2.fastq.gz,reverse
30666,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30666_1.fastq.gz,forward
30666,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30666_2.fastq.gz,reverse
30667,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30667_1.fastq.gz,forward
30667,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30667_2.fastq.gz,reverse
30669,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30669_1.fastq.gz,forward
30669,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30669_2.fastq.gz,reverse
30670,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30670_1.fastq.gz,forward
30670,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30670_2.fastq.gz,reverse
30674,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30674_1.fastq.gz,forward
30674,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30674_2.fastq.gz,reverse
30677,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30677_1.fastq.gz,forward
30677,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30677_2.fastq.gz,reverse
30680,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30680_1.fastq.gz,forward
30680,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30680_2.fastq.gz,reverse
30681,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30681_1.fastq.gz,forward
30681,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30681_2.fastq.gz,reverse
30682,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30682_1.fastq.gz,forward
30682,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30682_2.fastq.gz,reverse
30692,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30692_1.fastq.gz,forward
30692,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30692_2.fastq.gz,reverse
30693,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30693_1.fastq.gz,forward
30693,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30693_2.fastq.gz,reverse
30695,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30695_1.fastq.gz,forward
30695,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30695_2.fastq.gz,reverse
30696,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30696_1.fastq.gz,forward
30696,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30696_2.fastq.gz,reverse
30703,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30703_1.fastq.gz,forward
30703,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30703_2.fastq.gz,reverse
30710,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30710_1.fastq.gz,forward
30710,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30710_2.fastq.gz,reverse
30711,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30711_1.fastq.gz,forward
30711,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30711_2.fastq.gz,reverse
30714,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30714_1.fastq.gz,forward
30714,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30714_2.fastq.gz,reverse
30716,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30716_1.fastq.gz,forward
30716,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30716_2.fastq.gz,reverse
30718,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30718_1.fastq.gz,forward
30718,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30718_2.fastq.gz,reverse
30719,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30719_1.fastq.gz,forward
30719,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30719_2.fastq.gz,reverse
30721,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30721_1.fastq.gz,forward
30721,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30721_2.fastq.gz,reverse
30724,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30724_1.fastq.gz,forward
30724,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30724_2.fastq.gz,reverse
30725,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30725_1.fastq.gz,forward
30725,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30725_2.fastq.gz,reverse
30726,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30726_1.fastq.gz,forward
30726,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30726_2.fastq.gz,reverse
30729,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30729_1.fastq.gz,forward
30729,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30729_2.fastq.gz,reverse
30730,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30730_1.fastq.gz,forward
30730,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30730_2.fastq.gz,reverse
30737,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30737_1.fastq.gz,forward
30737,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30737_2.fastq.gz,reverse
30740,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30740_1.fastq.gz,forward
30740,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30740_2.fastq.gz,reverse
30747,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30747_1.fastq.gz,forward
30747,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30747_2.fastq.gz,reverse
30748,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30748_1.fastq.gz,forward
30748,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30748_2.fastq.gz,reverse
30754,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30754_1.fastq.gz,forward
30754,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30754_2.fastq.gz,reverse
30756,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30756_1.fastq.gz,forward
30756,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30756_2.fastq.gz,reverse
30757,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30757_1.fastq.gz,forward
30757,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30757_2.fastq.gz,reverse
30764,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30764_1.fastq.gz,forward
30764,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30764_2.fastq.gz,reverse
30766,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30766_1.fastq.gz,forward
30766,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30766_2.fastq.gz,reverse
30767,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30767_1.fastq.gz,forward
30767,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30767_2.fastq.gz,reverse
30772,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30772_1.fastq.gz,forward
30772,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30772_2.fastq.gz,reverse
30773,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30773_1.fastq.gz,forward
30773,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30773_2.fastq.gz,reverse
30782,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30782_1.fastq.gz,forward
30782,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30782_2.fastq.gz,reverse
30783,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30783_1.fastq.gz,forward
30783,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30783_2.fastq.gz,reverse
30784,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30784_1.fastq.gz,forward
30784,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30784_2.fastq.gz,reverse
30785,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30785_1.fastq.gz,forward
30785,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30785_2.fastq.gz,reverse
30787,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30787_1.fastq.gz,forward
30787,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30787_2.fastq.gz,reverse
30790,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30790_1.fastq.gz,forward
30790,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30790_2.fastq.gz,reverse
30791,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30791_1.fastq.gz,forward
30791,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30791_2.fastq.gz,reverse
30797,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30797_1.fastq.gz,forward
30797,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30797_2.fastq.gz,reverse
30798,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30798_1.fastq.gz,forward
30798,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30798_2.fastq.gz,reverse
30799,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30799_1.fastq.gz,forward
30799,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30799_2.fastq.gz,reverse
30800,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30800_1.fastq.gz,forward
30800,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30800_2.fastq.gz,reverse
30801,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30801_1.fastq.gz,forward
30801,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30801_2.fastq.gz,reverse
30802,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30802_1.fastq.gz,forward
30802,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30802_2.fastq.gz,reverse
30807,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30807_1.fastq.gz,forward
30807,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30807_2.fastq.gz,reverse
30808,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30808_1.fastq.gz,forward
30808,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30808_2.fastq.gz,reverse
30809,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30809_1.fastq.gz,forward
30809,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30809_2.fastq.gz,reverse
30810,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30810_1.fastq.gz,forward
30810,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30810_2.fastq.gz,reverse
30812,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30812_1.fastq.gz,forward
30812,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30812_2.fastq.gz,reverse
30818,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30818_1.fastq.gz,forward
30818,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30818_2.fastq.gz,reverse
30819,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30819_1.fastq.gz,forward
30819,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30819_2.fastq.gz,reverse
30820,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30820_1.fastq.gz,forward
30820,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30820_2.fastq.gz,reverse
30822,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30822_1.fastq.gz,forward
30822,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30822_2.fastq.gz,reverse
30823,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30823_1.fastq.gz,forward
30823,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30823_2.fastq.gz,reverse
30825,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30825_1.fastq.gz,forward
30825,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30825_2.fastq.gz,reverse
30826,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30826_1.fastq.gz,forward
30826,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30826_2.fastq.gz,reverse
30827,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30827_1.fastq.gz,forward
30827,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30827_2.fastq.gz,reverse
30828,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30828_1.fastq.gz,forward
30828,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30828_2.fastq.gz,reverse
30829,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30829_1.fastq.gz,forward
30829,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30829_2.fastq.gz,reverse
30831,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30831_1.fastq.gz,forward
30831,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30831_2.fastq.gz,reverse
30834,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30834_1.fastq.gz,forward
30834,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30834_2.fastq.gz,reverse
30837,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30837_1.fastq.gz,forward
30837,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30837_2.fastq.gz,reverse
30839,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30839_1.fastq.gz,forward
30839,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30839_2.fastq.gz,reverse
30840,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30840_1.fastq.gz,forward
30840,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30840_2.fastq.gz,reverse
30842,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30842_1.fastq.gz,forward
30842,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30842_2.fastq.gz,reverse
30844,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30844_1.fastq.gz,forward
30844,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30844_2.fastq.gz,reverse
30854,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30854_1.fastq.gz,forward
30854,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30854_2.fastq.gz,reverse
30857,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30857_1.fastq.gz,forward
30857,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30857_2.fastq.gz,reverse
30862,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30862_1.fastq.gz,forward
